store_url,source_url
"//pharmacy.cybo.com/AU-biz/chemsave-pharmacy-parramatta,//pharmacy.cybo.com/AU-biz/panos-peter-amcal-chemist,//pharmacy.cybo.com/AU-biz/shop-smart-wholesale-pharmacy,//pharmacy.cybo.com/AU-biz/lakes-pharmacy,//pharmacy.cybo.com/AU-biz/john's-day-&-night-chemist,//pharmacy.cybo.com/AU-biz/aps_26h,//pharmacy.cybo.com/AU-biz/priceline-pharmacy-merrylands_1e,//pharmacy.cybo.com/AU-biz/bungaree-road-community-pharmacy,//pharmacy.cybo.com/AU-biz/terry-white-chemists_54F,//pharmacy.cybo.com/AU-biz/guardian-distributors-pty-ltd","https://pharmacy.cybo.com/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=6"
"//pharmacy.cybo.com/AU-biz/the-edge-parramatta,//pharmacy.cybo.com/AU-biz/mass-nutrition-burwood_1g,//pharmacy.cybo.com/AU-biz/mr-manufacturing-&-packaging-pty-ltd_3q,//pharmacy.cybo.com/AU-biz/chemmart_29l,//pharmacy.cybo.com/AU-biz/michael-tolar-soul-pattinson,//pharmacy.cybo.com/AU-biz/drug-information-centre-of-western_10,//pharmacy.cybo.com/AU-biz/soul-pattinson-chemists_99x,//pharmacy.cybo.com/AU-biz/dubpos-noel-chemist,//pharmacy.cybo.com/AU-biz/aroma-de-cupid,//pharmacy.cybo.com/AU-biz/allan-lee-chemist_3I","https://pharmacy.cybo.com/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=5"
"//pharmacy.cybo.com/AU-biz/family-care-chemist_1q,//pharmacy.cybo.com/AU-biz/shahnaz-herbals-australia,//pharmacy.cybo.com/AU-biz/dellwood-medical-centre,//pharmacy.cybo.com/AU-biz/seven-hills-pharmacist,//pharmacy.cybo.com/AU-biz/chiropractor-baulkham-hills,//pharmacy.cybo.com/AU-biz/pharmacist-advice_69s,//pharmacy.cybo.com/AU-biz/api-health-care-head-office_2J,//pharmacy.cybo.com/AU-biz/rayvue-equipment_1C,//pharmacy.cybo.com/AU-biz/xtreme-chemist-toongabbie_1M,//pharmacy.cybo.com/AU-biz/soul-pattinson-chemists_108i","https://pharmacy.cybo.com/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=4"
"//pharmacy.cybo.com/AU-biz/merck-sharp-&-dohme_2q,//pharmacy.cybo.com/AU-biz/cincotta-discount-chemist_6f,//pharmacy.cybo.com/AU-biz/homart-pharmaceuticals_2b,//pharmacy.cybo.com/AU-biz/chiropractor-parramatta,//pharmacy.cybo.com/AU-biz/medicines-plus,//pharmacy.cybo.com/AU-biz/soul-pattinson-chemist_194T,//pharmacy.cybo.com/AU-biz/star-combo-australia-pty-ltd,//pharmacy.cybo.com/AU-biz/procter-&-gamble-australia-pty-ltd,//pharmacy.cybo.com/AU-biz/pharmacist-advice_63c,//pharmacy.cybo.com/AU-biz/behan-michael_19","https://pharmacy.cybo.com/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=3"
"//pharmacy.cybo.com/AU-biz/kids-plus-chemist_3g,//pharmacy.cybo.com/AU-biz/denis-green-pharmacist-advice_29,//pharmacy.cybo.com/AU-biz/mcbeath-peter_2r,//pharmacy.cybo.com/AU-biz/cincotta-discount-chemist-merrylands,//pharmacy.cybo.com/AU-biz/mcbeath's-pharmacy-westmead,//pharmacy.cybo.com/AU-biz/high-quality-life,//pharmacy.cybo.com/AU-biz/herbalife_259h,//pharmacy.cybo.com/AU-biz/dr-david-o'dowling_2c,//pharmacy.cybo.com/AU-biz/chemist-warehouse-parramatta,//pharmacy.cybo.com/AU-biz/argyle-street-medical-centre","https://pharmacy.cybo.com/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=1"
"//pharmacy.cybo.com/m/AU-biz/chemist-outlet_3K,//pharmacy.cybo.com/m/AU-biz/black-magic-spray-tanning,//pharmacy.cybo.com/m/AU-biz/salon-first_9M,//pharmacy.cybo.com/m/AU-biz/gmp-pharmaceuticals_1V,//pharmacy.cybo.com/m/AU-biz/chemsave-day-&-night-chemist,//pharmacy.cybo.com/m/AU-biz/australian-blister-sealing_2i,//pharmacy.cybo.com/m/AU-biz/weston-imports,//pharmacy.cybo.com/m/AU-biz/terry-white-chemists_283W,//pharmacy.cybo.com/m/AU-biz/soul-pattinson-chemist_55z,//pharmacy.cybo.com/m/AU-biz/chemist-direct-plus","https://pharmacy.cybo.com/m/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=2"
"//pharmacy.cybo.com/m/AU-biz/bpp,//pharmacy.cybo.com/m/AU-biz/merrylands-pharmacy,//pharmacy.cybo.com/m/AU-biz/dr-luke-nitschke,//pharmacy.cybo.com/m/AU-biz/cincotta-chemist-auburn,//pharmacy.cybo.com/m/AU-biz/tolar-pharmacy,//pharmacy.cybo.com/m/AU-biz/emma-crescent-pharmacy,//pharmacy.cybo.com/m/AU-biz/priceline-centro,//pharmacy.cybo.com/m/AU-biz/paul's-pharmacy,//pharmacy.cybo.com/m/AU-biz/pnw-pharmacy-nutrition-warehouse,//pharmacy.cybo.com/m/AU-biz/pulse-pharmacy_31F","https://pharmacy.cybo.com/m/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=10"
"//pharmacy.cybo.com/m/AU-biz/survival-emergency-products,//pharmacy.cybo.com/m/AU-biz/mcbeath's-chemist,//pharmacy.cybo.com/m/AU-biz/gardiners-pharmacy,//pharmacy.cybo.com/m/AU-biz/macquarie-st-parramatta,//pharmacy.cybo.com/m/AU-biz/pharmasave_7e,//pharmacy.cybo.com/m/AU-biz/arcade-pharmacy-wentworthville_23,//pharmacy.cybo.com/m/AU-biz/terry-white-chemist_35X,//pharmacy.cybo.com/m/AU-biz/ingenius-search-marketing,//pharmacy.cybo.com/m/AU-biz/bickle's-pharmacy-merrylands,//pharmacy.cybo.com/m/AU-biz/soul-pattinson-chemist_196t","https://pharmacy.cybo.com/m/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=9"
"//pharmacy.cybo.com/m/AU-biz/auburn-&-lidcombe-u.f.s.-pharmacy-board_1G,//pharmacy.cybo.com/m/AU-biz/oatlands-house_3X,//pharmacy.cybo.com/m/AU-biz/darin's-pharmacy_7I,//pharmacy.cybo.com/m/AU-biz/soul-pattinson-chemists_1426,//pharmacy.cybo.com/m/AU-biz/carlingford-day-&-night-chemist,//pharmacy.cybo.com/m/AU-biz/pharmeasy,//pharmacy.cybo.com/m/AU-biz/wyeth-australia,//pharmacy.cybo.com/m/AU-biz/priceline_151R,//pharmacy.cybo.com/m/AU-biz/priceline-pharmacy-north-parramatta,//pharmacy.cybo.com/m/AU-biz/practicare","https://pharmacy.cybo.com/m/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=8"
"//pharmacy.cybo.com/m/AU-biz/my-chemist-parramatta_2N,//pharmacy.cybo.com/m/AU-biz/downs-roger,//pharmacy.cybo.com/m/AU-biz/tim-perry's-pharmacy_2H,//pharmacy.cybo.com/m/AU-biz/a.p.i.-health-care-chemists,//pharmacy.cybo.com/m/AU-biz/vitaminking.com.au_2I,//pharmacy.cybo.com/m/AU-biz/coopers-greystanes-soul-pattinson_5u,//pharmacy.cybo.com/m/AU-biz/soul-pattinson-chemists_1565,//pharmacy.cybo.com/m/AU-biz/practical-first-aid_14,//pharmacy.cybo.com/m/AU-biz/paul's-pharmacy-plus_2G,//pharmacy.cybo.com/m/AU-biz/pharmacist-advice_3b","https://pharmacy.cybo.com/m/AU/westmead,_new_south_wales/pharmacies-and-drug-stores/?p=7"
